step_index,timestamp_s,mode,contact_pressure_pa,platen_angular_speed_rad_s,head_angular_speed_rad_s,relative_velocity_m_s,slurry_availability,interface_temperature_k,pressure_velocity_exposure,pad_surface_activity,pad_remaining_life,dresser_effectiveness,instantaneous_mrr_m_s,cumulative_removal_m,active_polish_time_s,stage_average_mrr_m_s,thermal_energy_residual_w
457,4.57,POLISH,29999.99999779463,7.999999999999829,5.999999999999878,1.6070416183327905,0.9999905570133822,293.2394352259433,0.9999999999264663,0.9992865342659898,0.9999643140170819,1.0,1.6657145292554175e-09,5.894435239144418e-09,3.569999999999968,1.6511023078836052e-09,1.2118476888645091e-08
458,4.58,POLISH,29999.9999979049,7.99999999999984,5.999999999999886,1.6070416183327927,0.9999907930880477,293.23966492528837,0.9999999999301433,0.9992845356929214,0.9999642140170819,1.0,1.6657122994846555e-09,5.911092362139265e-09,3.5799999999999677,1.6511431179160107e-09,2.554315869929269e-09
459,4.59,POLISH,29999.999998009655,7.999999999999851,5.999999999999894,1.607041618332795,0.9999910232608465,293.23989451437626,0.9999999999336365,0.9992825371238502,0.999964114017082,1.0,1.6657100598869574e-09,5.9277494627381345e-09,3.5899999999999674,1.6511836943560412e-09,-9.179800031233754e-09
460,4.6000000000000005,POLISH,29999.99999810917,7.999999999999861,5.999999999999901,1.6070416183327967,0.9999912476793253,293.24012399325994,0.9999999999369549,0.9992805385587761,0.999964014017082,1.0,1.6657078107081568e-09,5.944406540845216e-09,3.5999999999999672,1.6512240391236861e-09,-1.0005535955315281e-08
461,4.61,POLISH,29999.99999820371,7.999999999999869,5.999999999999908,1.607041618332799,0.9999914664873422,293.2403533619924,0.9999999999401074,0.9992785399976991,0.9999639140170821,1.0,1.6657055521879405e-09,5.961063596367095e-09,3.609999999999967,1.6512641541183238e-09,1.314762698712002e-08
462,4.62,POLISH,29999.999998293526,7.999999999999878,5.999999999999914,1.6070416183328005,0.9999916798251586,293.2405826206264,0.9999999999431023,0.9992765414406193,0.9999638140170821,1.0,1.6657032845600038e-09,5.977720629212695e-09,3.619999999999967,1.6513040412189915e-09,-1.1922196563318721e-08
463,4.63,POLISH,29999.99999837885,7.999999999999886,5.999999999999919,1.6070416183328022,0.9999918878295296,293.240811769215,0.9999999999459475,0.9992745428875365,0.9999637140170822,1.0,1.6657010080521966e-09,5.994377639293217e-09,3.6299999999999666,1.651343702284648e-09,1.3064848758403969e-08
464,4.64,POLISH,29999.99999845991,7.999999999999894,5.9999999999999245,1.6070416183328038,0.9999920906337914,293.24104080781086,0.9999999999486504,0.9992725443384508,0.9999636140170822,1.0,1.665698722886673e-09,6.011034626522083e-09,3.6399999999999664,1.6513831391544337e-09,-1.2529454807008733e-08
465,4.65,POLISH,29999.999998536914,7.999999999999901,5.99999999999993,1.6070416183328051,0.9999922883679466,293.24126973646696,0.9999999999512181,0.9992705457933623,0.9999635140170823,1.0,1.6656964292800327e-09,6.0276915908148835e-09,3.649999999999966,1.6514223536479285e-09,9.546951673655713e-09
466,4.66,POLISH,29999.999998610067,7.999999999999908,5.999999999999934,1.6070416183328062,0.999992481158748,293.24149855523603,0.9999999999536573,0.9992685472522708,0.9999634140170823,1.0,1.665694127443459e-09,6.0443485320893184e-09,3.659999999999966,1.651461347565403e-09,7.049919759083423e-09
467,4.67,POLISH,29999.999998679563,7.999999999999914,5.999999999999939,1.6070416183328076,0.9999926691297792,293.24172726417083,0.9999999999559746,0.9992665487151764,0.9999633140170824,1.0,1.6656918175828566e-09,6.061005450265147e-09,3.6699999999999657,1.6515001226880663e-09,-7.047418648653547e-09
468,4.68,POLISH,29999.999998745585,7.999999999999919,5.999999999999943,1.6070416183328087,0.9999928524015348,293.24195586332416,0.999999999958176,0.999264550182079,0.9999632140170824,1.0,1.6656894998989805e-09,6.077662345264137e-09,3.6799999999999655,1.6515386807783134e-09,8.643354476589593e-09
469,4.69,POLISH,29999.999998808307,7.9999999999999245,5.999999999999947,1.6070416183328098,0.9999930310914964,293.2421843527487,0.9999999999602674,0.9992625516529787,0.9999631140170825,1.0,1.6656871745875667e-09,6.094319217010012e-09,3.6899999999999653,1.6515770235799647e-09,1.0252520610265492e-08
470,4.7,POLISH,29999.99999886789,7.99999999999993,5.99999999999995,1.607041618332811,0.999993205314209,293.2424127324972,0.9999999999622541,0.9992605531278755,0.9999630140170825,1.0,1.6656848418394576e-09,6.1109760654284064e-09,3.699999999999965,1.6516151528185038e-09,1.0720157206378644e-08
471,4.71,POLISH,29999.999998924497,7.999999999999934,5.999999999999954,1.6070416183328116,0.9999933751813538,293.24264100262224,0.9999999999641416,0.9992585546067694,0.9999629140170826,1.0,1.6656825018407235e-09,6.127632890446813e-09,3.709999999999965,1.651653070201313e-09,-5.441592065835721e-09
472,4.72,POLISH,29999.999998978274,7.999999999999939,5.9999999999999565,1.6070416183328127,0.9999935408018199,293.2428691631765,0.9999999999659347,0.9992565560896602,0.9999628140170826,1.0,1.665680154772783e-09,6.144289691994541e-09,3.7199999999999647,1.651690777417903e-09,3.1030822356115095e-09
473,4.73,POLISH,29999.999999029358,7.999999999999943,5.999999999999959,1.6070416183328136,0.9999937022817744,293.24309721421264,0.9999999999676382,0.9992545575765481,0.9999627140170827,1.0,1.6656778008125181e-09,6.1609464700026665e-09,3.7299999999999645,1.6517282761401408e-09,-7.567464876956365e-09
474,4.74,POLISH,29999.99999907789,7.999999999999947,5.999999999999962,1.607041618332814,0.9999938597247301,293.2433251557832,0.9999999999692563,0.999252559067433,0.9999626140170828,1.0,1.665675440132389e-09,6.17760322440399e-09,3.7399999999999642,1.651765568022473e-09,3.857053343381267e-09
475,4.75,POLISH,29999.999999123993,7.99999999999995,5.9999999999999645,1.607041618332815,0.9999940132316119,293.2435529879408,0.9999999999707935,0.999250560562315,0.9999625140170828,1.0,1.6656730729005429e-09,6.194259955132996e-09,3.749999999999964,1.651802654702148e-09,-6.570346045009501e-09
476,4.76,POLISH,29999.999999167794,7.999999999999954,5.999999999999967,1.6070416183328156,0.9999941629008215,293.24378071073795,0.999999999972254,0.999248562061194,0.9999624140170829,1.0,1.6656706992809242e-09,6.210916662125805e-09,3.759999999999964,1.6518395377994322e-09,2.435712076476193e-09
477,4.7700000000000005,POLISH,29999.999999209405,7.9999999999999565,5.999999999999969,1.607041618332816,0.999994308828301,293.24400832422714,0.9999999999736414,0.9992465635640698,0.9999623140170829,1.0,1.6656683194333768e-09,6.227573345320139e-09,3.7699999999999636,1.6518762189178246e-09,-1.3096496331854723e-08
478,4.78,POLISH,29999.999999248936,7.999999999999959,5.999999999999971,1.6070416183328167,0.9999944511075934,293.2442358284609,0.9999999999749594,0.9992445650709427,0.999962214017083,1.0,1.6656659335137499e-09,6.244230004655277e-09,3.7799999999999634,1.651912699644269e-09,-1.190626619518298e-08
479,4.79,POLISH,29999.99999928649,7.999999999999962,5.9999999999999725,1.6070416183328171,0.9999945898299036,293.24446322349166,0.9999999999762115,0.9992425665818127,0.999962114017083,1.0,1.6656635416739946e-09,6.260886640072016e-09,3.789999999999963,1.6519489815493606e-09,-9.567855840941775e-09
480,4.8,POLISH,29999.999999322165,7.9999999999999645,5.999999999999974,1.6070416183328178,0.9999947250841561,293.24469050937194,0.999999999977401,0.9992405680966795,0.9999620140170831,1.0,1.6656611440622634e-09,6.277543251512639e-09,3.799999999999963,1.6519850661875526e-09,6.7472569753590506e-09
481,4.8100000000000005,POLISH,29999.999999356056,7.999999999999967,5.999999999999976,1.6070416183328184,0.9999948569570521,293.24491768615405,0.9999999999785312,0.9992385696155434,0.9999619140170831,1.0,1.6656587408230052e-09,6.294199838920869e-09,3.8099999999999627,1.652020955097357e-09,-6.980855005167541e-09
482,4.82,POLISH,29999.999999388252,7.999999999999969,5.999999999999978,1.6070416183328184,0.9999949855331258,293.24514475389043,0.9999999999796045,0.9992365711384041,0.9999618140170832,1.0,1.665656332097055e-09,6.310856402241839e-09,3.8199999999999625,1.6520566498015446e-09,-9.539107281852921e-09
483,4.83,POLISH,29999.99999941884,7.999999999999971,5.99999999999998,1.6070416183328189,0.9999951108947976,293.24537171263347,0.9999999999806244,0.9992345726652619,0.9999617140170832,1.0,1.6656539180217298e-09,6.327512941422056e-09,3.8299999999999623,1.6520921518073416e-09,1.1872387517541938e-08
484,4.84,POLISH,29999.999999447897,7.9999999999999725,5.999999999999981,1.6070416183328193,0.9999952331224277,293.2455985624355,0.9999999999815931,0.9992325741961167,0.9999616140170833,1.0,1.665651498730911e-09,6.344169456409365e-09,3.839999999999962,1.6521274626066217e-09,1.3205536220084468e-08
485,4.8500000000000005,POLISH,29999.9999994755,7.999999999999974,5.999999999999982,1.6070416183328198,0.999995352294367,293.24582530334874,0.9999999999825134,0.9992305757309683,0.9999615140170833,1.0,1.6656490743551338e-09,6.360825947152916e-09,3.849999999999962,1.6521625836760985e-09,7.2236616688314825e-09
486,4.86,POLISH,29999.999999501728,7.999999999999976,5.999999999999983,1.60704161833282,0.9999954684870078,293.24605193542556,0.9999999999833878,0.9992285772698168,0.9999614140170834,1.0,1.6656466450216698e-09,6.377482413603133e-09,3.8599999999999617,1.652197516477512e-09,6.685525022476213e-09
487,4.87,POLISH,29999.99999952664,7.999999999999978,5.999999999999984,1.6070416183328202,0.9999955817748326,293.24627845871817,0.9999999999842186,0.9992265788126623,0.9999613140170834,1.0,1.6656442108546072e-09,6.394138855711679e-09,3.8699999999999615,1.6522322624578147e-09,-4.076269988217973e-09
488,4.88,POLISH,29999.99999955031,7.99999999999998,5.999999999999985,1.6070416183328209,0.9999956922304618,293.2465048732788,0.9999999999850079,0.9992245803595047,0.9999612140170835,1.0,1.6656417719749335e-09,6.410795273431429e-09,3.8799999999999613,1.6522668230493538e-09,-1.23255432527003e-08
489,4.89,POLISH,29999.999999572792,7.999999999999981,5.999999999999986,1.607041618332821,0.9999957999247002,293.2467311791597,0.9999999999857573,0.999222581910344,0.9999611140170835,1.0,1.6656393285006092e-09,6.427451666716435e-09,3.889999999999961,1.6523011996700514e-09,-5.330178964868537e-09
490,4.9,POLISH,29999.999999594154,7.999999999999982,5.999999999999987,1.607041618332821,0.9999959049265827,293.2469573764131,0.9999999999864696,0.9992205834651802,0.9999610140170836,1.0,1.665636880546648e-09,6.444108035521902e-09,3.899999999999961,1.652335393723581e-09,1.2157954643043922e-09
491,4.91,POLISH,29999.999999614447,7.999999999999983,5.999999999999988,1.6070416183328216,0.9999960073034182,293.24718346509104,0.9999999999871462,0.9992185850240133,0.9999609140170836,1.0,1.6656344282251856e-09,6.460764379804154e-09,3.9099999999999606,1.6523694065995445e-09,-8.399226203437138e-09
492,4.92,POLISH,29999.999999633725,7.999999999999984,5.9999999999999885,1.6070416183328216,0.9999961071208328,293.24740944524575,0.9999999999877888,0.9992165865868433,0.9999608140170837,1.0,1.6656319716455555e-09,6.477420699520609e-09,3.9199999999999604,1.6524032396736414e-09,6.9388192969199736e-09
493,4.93,POLISH,29999.99999965204,7.999999999999985,5.999999999999989,1.607041618332822,0.9999962044428119,293.2476353169293,0.9999999999883994,0.9992145881536701,0.9999607140170838,1.0,1.665629510914357e-09,6.494076994629753e-09,3.92999999999996,1.652436894307842e-09,3.088558742092573e-09
494,4.94,POLISH,29999.999999669435,7.999999999999986,5.99999999999999,1.607041618332822,0.9999962993317416,293.24786108019373,0.9999999999889794,0.9992125897244939,0.9999606140170838,1.0,1.6656270461355245e-09,6.5107332650911084e-09,3.93999999999996,1.652470371850552e-09,-7.279012947947194e-09
495,4.95,POLISH,29999.999999685962,7.999999999999987,5.999999999999991,1.607041618332822,0.999996391848448,293.24808673509114,0.9999999999895304,0.9992105912993144,0.9999605140170839,1.0,1.6656245774103939e-09,6.527389510865212e-09,3.9499999999999598,1.6525036736367794e-09,-1.1496766205709719e-08
496,4.96,POLISH,29999.999999701664,7.999999999999988,5.999999999999992,1.6070416183328224,0.9999964820522368,293.2483122816736,0.999999999990054,0.9992085928781319,0.9999604140170839,1.0,1.6656221048377676e-09,6.5440457319135895e-09,3.9599999999999596,1.652536800988297e-09,3.098691081504512e-09
497,4.97,POLISH,29999.99999971658,7.9999999999999885,5.999999999999993,1.6070416183328224,0.9999965700009309,293.248537719993,0.9999999999905511,0.9992065944609462,0.999960314017084,1.0,1.6656196285139765e-09,6.5607019281987294e-09,3.9699999999999593,1.6525697552138027e-09,-7.676092650399369e-09
498,4.98,POLISH,29999.99999973075,7.999999999999989,5.999999999999994,1.6070416183328229,0.9999966557509076,293.24876305010145,0.9999999999910236,0.9992045960477572,0.999960214017084,1.0,1.665617148532945e-09,6.577358099684059e-09,3.979999999999959,1.652602537609077e-09,-2.7704629701474914e-09
499,4.99,POLISH,29999.999999744214,7.99999999999999,5.999999999999994,1.6070416183328229,0.9999967393571348,293.24898827205084,0.9999999999914726,0.9992025976385651,0.9999601140170841,1.0,1.665614664986247e-09,6.594014246333921e-09,3.989999999999959,1.65263514945714e-09,2.03309014068509e-09
500,5.0,POLISH,29999.999999757005,7.999999999999991,5.999999999999994,1.607041618332823,0.9999968208732065,293.2492133858931,0.9999999999918989,0.9992005992333699,0.9999600140170841,1.0,1.6656121779631695e-09,6.610670368113553e-09,3.9999999999999587,1.6526675920284053e-09,-9.065004746844352e-09
501,5.01,POLISH,29999.999999769156,7.999999999999992,5.999999999999994,1.607041618332823,0.9999969003513763,293.24943839168014,0.9999999999923042,0.9991986008321715,0.9999599140170842,1.0,1.6656096875507644e-09,6.6273264649890605e-09,4.009999999999959,1.65269986658083e-09,4.962231514582527e-09
502,5.0200000000000005,POLISH,29999.9999997807,7.999999999999993,5.999999999999994,1.6070416183328238,0.9999969778425919,293.24966328946385,0.9999999999926891,0.9991966024349699,0.9999598140170842,1.0,1.665607193833909e-09,6.6439825369274e-09,4.019999999999959,1.6527319743600668e-09,-1.1316103609715356e-10
503,5.03,POLISH,29999.999999791664,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999970533965271,293.24988807929606,0.9999999999930546,0.9991946040417651,0.9999597140170843,1.0,1.665604696895357e-09,6.660638583896353e-09,4.0299999999999585,1.6527639165996084e-09,-1.1705978408826923e-08
504,5.04,POLISH,29999.99999980208,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999971270616139,293.25011276122865,0.9999999999934017,0.999192605652557,0.9999596140170843,1.0,1.6656021968157947e-09,6.677294605864512e-09,4.039999999999958,1.6527956945209357e-09,1.1187509585397493e-08
505,5.05,POLISH,29999.999999811975,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999971988850735,293.25033733531336,0.9999999999937316,0.9991906072673457,0.9999595140170844,1.0,1.66559969367389e-09,6.693950602801251e-09,4.049999999999958,1.6528273093336593e-09,-4.105288553546416e-09
506,5.0600000000000005,POLISH,29999.999999821375,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999972689129467,293.25056180160203,0.999999999994045,0.9991886088861311,0.9999594140170844,1.0,1.665597187546345e-09,6.710606574676714e-09,4.059999999999958,1.652858762235661e-09,1.180778497200663e-08
507,5.07,POLISH,29999.999999830306,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999973371901231,293.25078616014633,0.9999999999943426,0.9991866105089133,0.9999593140170845,1.0,1.6655946785079417e-09,6.727262521461794e-09,4.069999999999958,1.6528900544132343e-09,-1.3765458106718143e-08
508,5.08,POLISH,29999.99999983879,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999974037603699,293.25101041099805,0.9999999999946254,0.9991846121356923,0.9999592140170845,1.0,1.6655921666315962e-09,6.74391844312811e-09,4.079999999999957,1.6529211870412207e-09,-1.1452257808741706e-08
509,5.09,POLISH,29999.999999846852,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999974686663607,293.2512345542089,0.9999999999948942,0.9991826137664681,0.9999591140170846,1.0,1.6655896519883984e-09,6.7605743396479935e-09,4.089999999999957,1.6529521612831454e-09,2.8793607498300844e-09
510,5.1000000000000005,POLISH,29999.99999985451,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999975319497018,293.2514585898306,0.9999999999951494,0.9991806154012406,0.9999590140170846,1.0,1.6655871346476616e-09,6.77723021099447e-09,4.099999999999957,1.6529829782913516e-09,1.3345058391678322e-08
511,5.11,POLISH,29999.999999861786,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999975936509592,293.2516825179147,0.999999999995392,0.9991786170400098,0.9999589140170847,1.0,1.6655846146769663e-09,6.79388605714124e-09,4.109999999999957,1.6530136392071318e-09,4.044181878271047e-09
512,5.12,POLISH,29999.999999868698,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999976538096852,293.2519063385128,0.9999999999956224,0.9991766186827757,0.9999588140170848,1.0,1.665582092142204e-09,6.810541878062662e-09,4.119999999999957,1.6530441451608577e-09,-1.2518498238023312e-08
513,5.13,POLISH,29999.999999875265,7.999999999999994,5.999999999999994,1.6070416183328238,0.999997712464443,293.25213005167666,0.9999999999958412,0.9991746203295384,0.9999587140170848,1.0,1.6655795671076173e-09,6.827197673733739e-09,4.129999999999956,1.6530744972721092e-09,4.580883228300081e-09
514,5.14,POLISH,29999.9999998815,7.999999999999994,5.999999999999994,1.6070416183328238,0.9999977696528319,293.2523536574578,0.9999999999960492,0.9991726219802978,0.9999586140170849,1.0,1.6655770396358445e-09,6.843853444130098e-09,4.139999999999956,1.6531046966497995e-09,1.1012289746759052e-08
